Ano;ProcessoSeletivo;Curso;SiglaModalidadeVaga;ModalidadeVaga;Semestre;NrVagas
2018;SISU - Ingresso Edição 1;ENGENHARIA MECÂNICA - Bacharelado - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;ENGENHARIA MECÂNICA - Bacharelado - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;2;1
2018;SISU - Ingresso Edição 1;ENGENHARIA MECÂNICA - Bacharelado - (Integral);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;1
2018;SISU - Ingresso Edição 1;ENGENHARIA MECÂNICA - Bacharelado - (Integral);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;2;1
2018;SISU - Ingresso Edição 1;ENGENHARIA METALÚRGICA - Bacharelado - (Integral);AC/A0;Ampla Concorrência;1;10
2018;SISU - Ingresso Edição 1;ENGENHARIA METALÚRGICA - Bacharelado - (Integral);L1;Egresso de Escola Pública - Renda Inferior;1;1
2018;SISU - Ingresso Edição 1;ENGENHARIA METALÚRGICA - Bacharelado - (Integral);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;2
2018;SISU - Ingresso Edição 1;ENGENHARIA METALÚRGICA - Bacharelado - (Integral);L13;Egresso de Escola Pública - Pessoa com deficiência;1;1
2018;SISU - Ingresso Edição 1;ENGENHARIA METALÚRGICA - Bacharelado - (Integral);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;2
2018;SISU - Ingresso Edição 1;ENGENHARIA METALÚRGICA - Bacharelado - (Integral);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;ENGENHARIA METALÚRGICA - Bacharelado - (Integral);L3/L5;Egresso de Escola Pública;1;1
2018;SISU - Ingresso Edição 1;ENGENHARIA METALÚRGICA - Bacharelado - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;ENGENHARIA METALÚRGICA - Bacharelado - (Integral);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;1
2018;SISU - Ingresso Edição 1;ENGENHARIA QUÍMICA - Bacharelado - (Integral);AC/A0;Ampla Concorrência;1;9
2018;SISU - Ingresso Edição 1;ENGENHARIA QUÍMICA - Bacharelado - (Integral);AC/A0;Ampla Concorrência;2;9
2018;SISU - Ingresso Edição 1;ENGENHARIA QUÍMICA - Bacharelado - (Integral);L1;Egresso de Escola Pública - Renda Inferior;1;1
2018;SISU - Ingresso Edição 1;ENGENHARIA QUÍMICA - Bacharelado - (Integral);L1;Egresso de Escola Pública - Renda Inferior;2;1
2018;SISU - Ingresso Edição 1;ENGENHARIA QUÍMICA - Bacharelado - (Integral);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;2
2018;SISU - Ingresso Edição 1;ENGENHARIA QUÍMICA - Bacharelado - (Integral);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;2;1
2018;SISU - Ingresso Edição 1;ENGENHARIA QUÍMICA - Bacharelado - (Integral);L13;Egresso de Escola Pública - Pessoa com deficiência;1;1
2018;SISU - Ingresso Edição 1;ENGENHARIA QUÍMICA - Bacharelado - (Integral);L13;Egresso de Escola Pública - Pessoa com deficiência;2;1
2018;SISU - Ingresso Edição 1;ENGENHARIA QUÍMICA - Bacharelado - (Integral);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2018;SISU - Ingresso Edição 1;ENGENHARIA QUÍMICA - Bacharelado - (Integral);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;2;2
2018;SISU - Ingresso Edição 1;ENGENHARIA QUÍMICA - Bacharelado - (Integral);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;ENGENHARIA QUÍMICA - Bacharelado - (Integral);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;2;1
2018;SISU - Ingresso Edição 1;ENGENHARIA QUÍMICA - Bacharelado - (Integral);L3/L5;Egresso de Escola Pública;1;1
2018;SISU - Ingresso Edição 1;ENGENHARIA QUÍMICA - Bacharelado - (Integral);L3/L5;Egresso de Escola Pública;2;1
2018;SISU - Ingresso Edição 1;ENGENHARIA QUÍMICA - Bacharelado - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;ENGENHARIA QUÍMICA - Bacharelado - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;2;1
2018;SISU - Ingresso Edição 1;ENGENHARIA QUÍMICA - Bacharelado - (Integral);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;1
2018;SISU - Ingresso Edição 1;ENGENHARIA QUÍMICA - Bacharelado - (Integral);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;2;1
2018;SISU - Ingresso Edição 1;ESTATÍSTICA - Bacharelado - (Integral);AC/A0;Ampla Concorrência;1;6
2018;SISU - Ingresso Edição 1;ESTATÍSTICA - Bacharelado - (Integral);L1;Egresso de Escola Pública - Renda Inferior;1;1
2018;SISU - Ingresso Edição 1;ESTATÍSTICA - Bacharelado - (Integral);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2018;SISU - Ingresso Edição 1;ESTATÍSTICA - Bacharelado - (Integral);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2018;SISU - Ingresso Edição 1;ESTATÍSTICA - Bacharelado - (Integral);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;ESTATÍSTICA - Bacharelado - (Integral);L3/L5;Egresso de Escola Pública;1;1
2018;SISU - Ingresso Edição 1;ESTATÍSTICA - Bacharelado - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;FARMÁCIA - Bacharelado - (Integral);AC/A0;Ampla Concorrência;1;9
2018;SISU - Ingresso Edição 1;FARMÁCIA - Bacharelado - (Integral);AC/A0;Ampla Concorrência;2;9
2018;SISU - Ingresso Edição 1;FARMÁCIA - Bacharelado - (Integral);L1;Egresso de Escola Pública - Renda Inferior;1;1
2018;SISU - Ingresso Edição 1;FARMÁCIA - Bacharelado - (Integral);L1;Egresso de Escola Pública - Renda Inferior;2;1
2018;SISU - Ingresso Edição 1;FARMÁCIA - Bacharelado - (Integral);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;2
2018;SISU - Ingresso Edição 1;FARMÁCIA - Bacharelado - (Integral);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;2;1
2018;SISU - Ingresso Edição 1;FARMÁCIA - Bacharelado - (Integral);L13;Egresso de Escola Pública - Pessoa com deficiência;1;1
2018;SISU - Ingresso Edição 1;FARMÁCIA - Bacharelado - (Integral);L13;Egresso de Escola Pública - Pessoa com deficiência;2;1
2018;SISU - Ingresso Edição 1;FARMÁCIA - Bacharelado - (Integral);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2018;SISU - Ingresso Edição 1;FARMÁCIA - Bacharelado - (Integral);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;2;2
2018;SISU - Ingresso Edição 1;FARMÁCIA - Bacharelado - (Integral);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;FARMÁCIA - Bacharelado - (Integral);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;2;1
2018;SISU - Ingresso Edição 1;FARMÁCIA - Bacharelado - (Integral);L3/L5;Egresso de Escola Pública;1;1
2018;SISU - Ingresso Edição 1;FARMÁCIA - Bacharelado - (Integral);L3/L5;Egresso de Escola Pública;2;1
2018;SISU - Ingresso Edição 1;FARMÁCIA - Bacharelado - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;FARMÁCIA - Bacharelado - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;2;1
2018;SISU - Ingresso Edição 1;FARMÁCIA - Bacharelado - (Integral);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;1
2018;SISU - Ingresso Edição 1;FARMÁCIA - Bacharelado - (Integral);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;2;1
2018;SISU - Ingresso Edição 1;FILOSOFIA - Bacharelado - (Integral);AC/A0;Ampla Concorrência;1;4
2018;SISU - Ingresso Edição 1;FILOSOFIA - Bacharelado - (Integral);L1;Egresso de Escola Pública - Renda Inferior;1;1
2018;SISU - Ingresso Edição 1;FILOSOFIA - Bacharelado - (Integral);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2018;SISU - Ingresso Edição 1;FILOSOFIA - Bacharelado - (Integral);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;FILOSOFIA - Bacharelado - (Integral);L3/L5;Egresso de Escola Pública;1;1
2018;SISU - Ingresso Edição 1;FILOSOFIA - Bacharelado - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;FILOSOFIA - Licenciatura - (Noturno);AC/A0;Ampla Concorrência;1;6
2018;SISU - Ingresso Edição 1;FILOSOFIA - Licenciatura - (Noturno);L1;Egresso de Escola Pública - Renda Inferior;1;1
2018;SISU - Ingresso Edição 1;FILOSOFIA - Licenciatura - (Noturno);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2018;SISU - Ingresso Edição 1;FILOSOFIA - Licenciatura - (Noturno);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2018;SISU - Ingresso Edição 1;FILOSOFIA - Licenciatura - (Noturno);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;FILOSOFIA - Licenciatura - (Noturno);L3/L5;Egresso de Escola Pública;1;1
2018;SISU - Ingresso Edição 1;FILOSOFIA - Licenciatura - (Noturno);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;FÍSICA - Bacharelado - (Integral);AC/A0;Ampla Concorrência;1;12
2018;SISU - Ingresso Edição 1;FÍSICA - Bacharelado - (Integral);L1;Egresso de Escola Pública - Renda Inferior;1;1
2018;SISU - Ingresso Edição 1;FÍSICA - Bacharelado - (Integral);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;2
2018;SISU - Ingresso Edição 1;FÍSICA - Bacharelado - (Integral);L13;Egresso de Escola Pública - Pessoa com deficiência;1;2
2018;SISU - Ingresso Edição 1;FÍSICA - Bacharelado - (Integral);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;2
2018;SISU - Ingresso Edição 1;FÍSICA - Bacharelado - (Integral);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;FÍSICA - Bacharelado - (Integral);L3/L5;Egresso de Escola Pública;1;1
2018;SISU - Ingresso Edição 1;FÍSICA - Bacharelado - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;FÍSICA - Bacharelado - (Integral);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;2
2018;SISU - Ingresso Edição 1;FÍSICA - Licenciatura - (Integral);AC/A0;Ampla Concorrência;1;5
2018;SISU - Ingresso Edição 1;FÍSICA - Licenciatura - (Integral);L1;Egresso de Escola Pública - Renda Inferior;1;1
2018;SISU - Ingresso Edição 1;FÍSICA - Licenciatura - (Integral);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2018;SISU - Ingresso Edição 1;FÍSICA - Licenciatura - (Integral);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2018;SISU - Ingresso Edição 1;FÍSICA - Licenciatura - (Integral);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;FÍSICA - Licenciatura - (Integral);L3/L5;Egresso de Escola Pública;1;1
2018;SISU - Ingresso Edição 1;FÍSICA - Licenciatura - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;FÍSICA - Licenciatura - (Noturno);AC/A0;Ampla Concorrência;2;5
2018;SISU - Ingresso Edição 1;FÍSICA - Licenciatura - (Noturno);L1;Egresso de Escola Pública - Renda Inferior;2;1
2018;SISU - Ingresso Edição 1;FÍSICA - Licenciatura - (Noturno);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;2;1
2018;SISU - Ingresso Edição 1;FÍSICA - Licenciatura - (Noturno);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;2;1
2018;SISU - Ingresso Edição 1;FÍSICA - Licenciatura - (Noturno);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;2;1
2018;SISU - Ingresso Edição 1;FÍSICA - Licenciatura - (Noturno);L3/L5;Egresso de Escola Pública;2;1
2018;SISU - Ingresso Edição 1;FÍSICA - Licenciatura - (Noturno);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;2;1
2018;SISU - Ingresso Edição 1;FISIOTERAPIA - Bacharelado - (Integral);AC/A0;Ampla Concorrência;1;4
2018;SISU - Ingresso Edição 1;FISIOTERAPIA - Bacharelado - (Integral);L1;Egresso de Escola Pública - Renda Inferior;1;1
2018;SISU - Ingresso Edição 1;FISIOTERAPIA - Bacharelado - (Integral);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2018;SISU - Ingresso Edição 1;FISIOTERAPIA - Bacharelado - (Integral);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;FISIOTERAPIA - Bacharelado - (Integral);L3/L5;Egresso de Escola Pública;1;1
2018;SISU - Ingresso Edição 1;FISIOTERAPIA - Bacharelado - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;FONOAUDIOLOGIA - Bacharelado - (Integral);AC/A0;Ampla Concorrência;1;4
2018;SISU - Ingresso Edição 1;FONOAUDIOLOGIA - Bacharelado - (Integral);L1;Egresso de Escola Pública - Renda Inferior;1;1
2018;SISU - Ingresso Edição 1;FONOAUDIOLOGIA - Bacharelado - (Integral);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2018;SISU - Ingresso Edição 1;FONOAUDIOLOGIA - Bacharelado - (Integral);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;FONOAUDIOLOGIA - Bacharelado - (Integral);L3/L5;Egresso de Escola Pública;1;1
2018;SISU - Ingresso Edição 1;FONOAUDIOLOGIA - Bacharelado - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;GEOGRAFIA - Bacharelado - (Integral);AC/A0;Ampla Concorrência;1;2
2018;SISU - Ingresso Edição 1;GEOGRAFIA - Bacharelado - (Integral);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;GEOGRAFIA - Bacharelado - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;GEOGRAFIA - Bacharelado - (Noturno);AC/A0;Ampla Concorrência;2;2
2018;SISU - Ingresso Edição 1;GEOGRAFIA - Bacharelado - (Noturno);L1;Egresso de Escola Pública - Renda Inferior;2;1
2018;SISU - Ingresso Edição 1;GEOGRAFIA - Bacharelado - (Noturno);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;2;1
2018;SISU - Ingresso Edição 1;GEOGRAFIA - Bacharelado - (Noturno);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;2;1
2018;SISU - Ingresso Edição 1;GEOGRAFIA - Licenciatura - (Integral);AC/A0;Ampla Concorrência;1;2
2018;SISU - Ingresso Edição 1;GEOGRAFIA - Licenciatura - (Integral);L1;Egresso de Escola Pública - Renda Inferior;1;1
2018;SISU - Ingresso Edição 1;GEOGRAFIA - Licenciatura - (Integral);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;GEOGRAFIA - Licenciatura - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;GEOGRAFIA - Licenciatura - (Noturno);AC/A0;Ampla Concorrência;2;2
2018;SISU - Ingresso Edição 1;GEOGRAFIA - Licenciatura - (Noturno);L1;Egresso de Escola Pública - Renda Inferior;2;1
2018;SISU - Ingresso Edição 1;GEOGRAFIA - Licenciatura - (Noturno);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;2;1
2018;SISU - Ingresso Edição 1;GEOGRAFIA - Licenciatura - (Noturno);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;2;1
2018;SISU - Ingresso Edição 1;GEOLOGIA - Bacharelado - (Integral);AC/A0;Ampla Concorrência;1;6
2018;SISU - Ingresso Edição 1;GEOLOGIA - Bacharelado - (Integral);L1;Egresso de Escola Pública - Renda Inferior;1;1
2018;SISU - Ingresso Edição 1;GEOLOGIA - Bacharelado - (Integral);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2018;SISU - Ingresso Edição 1;GEOLOGIA - Bacharelado - (Integral);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2018;SISU - Ingresso Edição 1;GEOLOGIA - Bacharelado - (Integral);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;GEOLOGIA - Bacharelado - (Integral);L3/L5;Egresso de Escola Pública;1;1
2018;SISU - Ingresso Edição 1;GEOLOGIA - Bacharelado - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;HISTÓRIA - Bacharelado - (Integral);AC/A0;Ampla Concorrência;1;1
2018;SISU - Ingresso Edição 1;HISTÓRIA - Bacharelado - (Integral);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;HISTÓRIA - Bacharelado - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;HISTÓRIA - Bacharelado - (Noturno);AC/A0;Ampla Concorrência;1;2
2018;SISU - Ingresso Edição 1;HISTÓRIA - Bacharelado - (Noturno);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;HISTÓRIA - Bacharelado - (Noturno);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;HISTÓRIA - Licenciatura - (Integral);AC/A0;Ampla Concorrência;1;6
2018;SISU - Ingresso Edição 1;HISTÓRIA - Licenciatura - (Integral);L1;Egresso de Escola Pública - Renda Inferior;1;1
2018;SISU - Ingresso Edição 1;HISTÓRIA - Licenciatura - (Integral);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2018;SISU - Ingresso Edição 1;HISTÓRIA - Licenciatura - (Integral);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2018;SISU - Ingresso Edição 1;HISTÓRIA - Licenciatura - (Integral);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;HISTÓRIA - Licenciatura - (Integral);L3/L5;Egresso de Escola Pública;1;1
2018;SISU - Ingresso Edição 1;HISTÓRIA - Licenciatura - (Integral);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;HISTÓRIA - Licenciatura - (Noturno);AC/A0;Ampla Concorrência;1;7
2018;SISU - Ingresso Edição 1;HISTÓRIA - Licenciatura - (Noturno);L1;Egresso de Escola Pública - Renda Inferior;1;1
2018;SISU - Ingresso Edição 1;HISTÓRIA - Licenciatura - (Noturno);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2018;SISU - Ingresso Edição 1;HISTÓRIA - Licenciatura - (Noturno);L14;Egresso de Escola Pública - Autodeclarado PPI - Pessoa com deficiência;1;1
2018;SISU - Ingresso Edição 1;HISTÓRIA - Licenciatura - (Noturno);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;HISTÓRIA - Licenciatura - (Noturno);L3/L5;Egresso de Escola Pública;1;1
2018;SISU - Ingresso Edição 1;HISTÓRIA - Licenciatura - (Noturno);L4/L6;Egresso de Escola Pública - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;HISTÓRIA - Licenciatura - (Noturno);L9;Egresso de Escola Pública - Renda Inferior - Pessoa com deficiência;1;1
2018;SISU - Ingresso Edição 1;HISTÓRIA DA ARTE - Bacharelado - (Noturno);AC/A0;Ampla Concorrência;1;4
2018;SISU - Ingresso Edição 1;HISTÓRIA DA ARTE - Bacharelado - (Noturno);L1;Egresso de Escola Pública - Renda Inferior;1;1
2018;SISU - Ingresso Edição 1;HISTÓRIA DA ARTE - Bacharelado - (Noturno);L10;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI - Pessoa com deficiência;1;1
2018;SISU - Ingresso Edição 1;HISTÓRIA DA ARTE - Bacharelado - (Noturno);L2;Egresso de Escola Pública - Renda Inferior - Autodeclarado PPI;1;1
2018;SISU - Ingresso Edição 1;HISTÓRIA DA ARTE - Bacharelado - (Noturno);L3/L5;Egresso de Escola Pública;1;1
